LSOA Code,LSOA Name,LA Code (2019 boundaries),LA name (2019 boundaries),All Ages
E01001863,Hammersmith and Fulham 006D,E09000013,Hammersmith and Fulham,1555.00 
E01001864,Hammersmith and Fulham 006E,E09000013,Hammersmith and Fulham,1513.00 
E01001865,Hammersmith and Fulham 008B,E09000013,Hammersmith and Fulham,1775.00 
E01001866,Hammersmith and Fulham 012A,E09000013,Hammersmith and Fulham,1501.00 
E01001867,Hammersmith and Fulham 012B,E09000013,Hammersmith and Fulham,1307.00 
E01001868,Hammersmith and Fulham 012C,E09000013,Hammersmith and Fulham,1191.00 
E01001869,Hammersmith and Fulham 010D,E09000013,Hammersmith and Fulham,1732.00 
E01001870,Hammersmith and Fulham 012D,E09000013,Hammersmith and Fulham,1768.00 
E01001871,Hammersmith and Fulham 012E,E09000013,Hammersmith and Fulham,1631.00 
E01001872,Hammersmith and Fulham 012F,E09000013,Hammersmith and Fulham,1471.00 
E01001873,Hammersmith and Fulham 010E,E09000013,Hammersmith and Fulham,1406.00 
E01001874,Hammersmith and Fulham 001A,E09000013,Hammersmith and Fulham,2594.00 
E01001875,Hammersmith and Fulham 001B,E09000013,Hammersmith and Fulham,1750.00 
E01001876,Hammersmith and Fulham 001C,E09000013,Hammersmith and Fulham,2542.00 
E01001877,Hammersmith and Fulham 001D,E09000013,Hammersmith and Fulham,1343.00 
E01001878,Hammersmith and Fulham 001E,E09000013,Hammersmith and Fulham,1560.00 
E01001879,Hammersmith and Fulham 019A,E09000013,Hammersmith and Fulham,1465.00 
E01001880,Hammersmith and Fulham 017A,E09000013,Hammersmith and Fulham,1537.00 
E01001881,Hammersmith and Fulham 017B,E09000013,Hammersmith and Fulham,1880.00 
E01001882,Hammersmith and Fulham 017C,E09000013,Hammersmith and Fulham,1745.00 
E01001883,Hammersmith and Fulham 017D,E09000013,Hammersmith and Fulham,1638.00 
E01001884,Hammersmith and Fulham 017E,E09000013,Hammersmith and Fulham,1892.00 
E01001885,Hammersmith and Fulham 015A,E09000013,Hammersmith and Fulham,1220.00 
E01001886,Hammersmith and Fulham 016A,E09000013,Hammersmith and Fulham,1396.00 
E01001887,Hammersmith and Fulham 016B,E09000013,Hammersmith and Fulham,1437.00 
E01001888,Hammersmith and Fulham 018A,E09000013,Hammersmith and Fulham,1618.00 
E01001889,Hammersmith and Fulham 014A,E09000013,Hammersmith and Fulham,1358.00 
E01001890,Hammersmith and Fulham 016C,E09000013,Hammersmith and Fulham,1835.00 
E01001891,Hammersmith and Fulham 018B,E09000013,Hammersmith and Fulham,2399.00 
E01001892,Hammersmith and Fulham 016D,E09000013,Hammersmith and Fulham,1312.00 
E01001893,Hammersmith and Fulham 013A,E09000013,Hammersmith and Fulham,1247.00 
E01001894,Hammersmith and Fulham 013B,E09000013,Hammersmith and Fulham,1313.00 
E01001895,Hammersmith and Fulham 009A,E09000013,Hammersmith and Fulham,1472.00 
E01001896,Hammersmith and Fulham 009B,E09000013,Hammersmith and Fulham,1584.00 
E01001897,Hammersmith and Fulham 009C,E09000013,Hammersmith and Fulham,1391.00 
E01001898,Hammersmith and Fulham 013C,E09000013,Hammersmith and Fulham,1715.00 
E01001899,Hammersmith and Fulham 013D,E09000013,Hammersmith and Fulham,1466.00 
E01001900,Hammersmith and Fulham 013E,E09000013,Hammersmith and Fulham,1712.00 
E01001901,Hammersmith and Fulham 019B,E09000013,Hammersmith and Fulham,1688.00 
E01001902,Hammersmith and Fulham 019C,E09000013,Hammersmith and Fulham,1641.00 
E01001903,Hammersmith and Fulham 019D,E09000013,Hammersmith and Fulham,1522.00 
E01001904,Hammersmith and Fulham 022A,E09000013,Hammersmith and Fulham,1573.00 
E01001905,Hammersmith and Fulham 022B,E09000013,Hammersmith and Fulham,1688.00 
E01001906,Hammersmith and Fulham 022C,E09000013,Hammersmith and Fulham,1417.00 
E01001907,Hammersmith and Fulham 022D,E09000013,Hammersmith and Fulham,1250.00 
E01001908,Hammersmith and Fulham 015B,E09000013,Hammersmith and Fulham,1540.00 
E01001909,Hammersmith and Fulham 015C,E09000013,Hammersmith and Fulham,1947.00 
E01001910,Hammersmith and Fulham 014B,E09000013,Hammersmith and Fulham,1371.00 
E01001911,Hammersmith and Fulham 015D,E09000013,Hammersmith and Fulham,1748.00 
E01001912,Hammersmith and Fulham 015E,E09000013,Hammersmith and Fulham,1584.00 
E01001913,Hammersmith and Fulham 014C,E09000013,Hammersmith and Fulham,1405.00 
E01001914,Hammersmith and Fulham 014D,E09000013,Hammersmith and Fulham,1736.00 
E01001915,Hammersmith and Fulham 024A,E09000013,Hammersmith and Fulham,1639.00 
E01001916,Hammersmith and Fulham 024B,E09000013,Hammersmith and Fulham,1443.00 
E01001917,Hammersmith and Fulham 018C,E09000013,Hammersmith and Fulham,1435.00 
E01001918,Hammersmith and Fulham 018D,E09000013,Hammersmith and Fulham,1498.00 
E01001919,Hammersmith and Fulham 018E,E09000013,Hammersmith and Fulham,1559.00 
E01001920,Hammersmith and Fulham 020A,E09000013,Hammersmith and Fulham,1422.00 
E01001921,Hammersmith and Fulham 020B,E09000013,Hammersmith and Fulham,1590.00 
E01001922,Hammersmith and Fulham 020C,E09000013,Hammersmith and Fulham,1680.00 
E01001923,Hammersmith and Fulham 020D,E09000013,Hammersmith and Fulham,1587.00 
E01001924,Hammersmith and Fulham 020E,E09000013,Hammersmith and Fulham,1793.00 
E01001925,Hammersmith and Fulham 025A,E09000013,Hammersmith and Fulham,1755.00 
E01001926,Hammersmith and Fulham 024C,E09000013,Hammersmith and Fulham,1523.00 
E01001927,Hammersmith and Fulham 008C,E09000013,Hammersmith and Fulham,1463.00 
E01001928,Hammersmith and Fulham 011A,E09000013,Hammersmith and Fulham,1653.00 
E01001929,Hammersmith and Fulham 009D,E09000013,Hammersmith and Fulham,1290.00 
E01001930,Hammersmith and Fulham 008D,E09000013,Hammersmith and Fulham,1925.00 
E01001931,Hammersmith and Fulham 011B,E09000013,Hammersmith and Fulham,1280.00 
E01001932,Hammersmith and Fulham 011C,E09000013,Hammersmith and Fulham,1641.00 
E01001933,Hammersmith and Fulham 011D,E09000013,Hammersmith and Fulham,1319.00 
E01001934,Hammersmith and Fulham 025B,E09000013,Hammersmith and Fulham,1807.00 
E01001935,Hammersmith and Fulham 023A,E09000013,Hammersmith and Fulham,2072.00 
E01001937,Hammersmith and Fulham 025C,E09000013,Hammersmith and Fulham,1942.00 
E01001938,Hammersmith and Fulham 025D,E09000013,Hammersmith and Fulham,1576.00 
E01001939,Hammersmith and Fulham 023C,E09000013,Hammersmith and Fulham,2871.00 
E01001940,Hammersmith and Fulham 005B,E09000013,Hammersmith and Fulham,1472.00 
E01001941,Hammersmith and Fulham 005C,E09000013,Hammersmith and Fulham,1753.00 
E01001942,Hammersmith and Fulham 005D,E09000013,Hammersmith and Fulham,1806.00 
E01001943,Hammersmith and Fulham 004A,E09000013,Hammersmith and Fulham,2112.00 
E01001944,Hammersmith and Fulham 004B,E09000013,Hammersmith and Fulham,1747.00 
E01001945,Hammersmith and Fulham 004C,E09000013,Hammersmith and Fulham,1646.00 
E01001946,Hammersmith and Fulham 004D,E09000013,Hammersmith and Fulham,1641.00 
E01001947,Hammersmith and Fulham 021A,E09000013,Hammersmith and Fulham,1505.00 
E01001948,Hammersmith and Fulham 021B,E09000013,Hammersmith and Fulham,1975.00 
E01001949,Hammersmith and Fulham 021C,E09000013,Hammersmith and Fulham,1587.00 
E01001950,Hammersmith and Fulham 021D,E09000013,Hammersmith and Fulham,1577.00 
E01001951,Hammersmith and Fulham 021E,E09000013,Hammersmith and Fulham,1560.00 
E01001952,Hammersmith and Fulham 024D,E09000013,Hammersmith and Fulham,1646.00 
E01001953,Hammersmith and Fulham 021F,E09000013,Hammersmith and Fulham,1279.00 
E01001954,Hammersmith and Fulham 003A,E09000013,Hammersmith and Fulham,1450.00 
E01001955,Hammersmith and Fulham 002A,E09000013,Hammersmith and Fulham,1991.00 
E01001956,Hammersmith and Fulham 003B,E09000013,Hammersmith and Fulham,1574.00 
E01001957,Hammersmith and Fulham 002B,E09000013,Hammersmith and Fulham,1580.00 
E01001958,Hammersmith and Fulham 002C,E09000013,Hammersmith and Fulham,1555.00 
E01001959,Hammersmith and Fulham 003C,E09000013,Hammersmith and Fulham,1850.00 
E01001960,Hammersmith and Fulham 003D,E09000013,Hammersmith and Fulham,1893.00 
E01001961,Hammersmith and Fulham 002D,E09000013,Hammersmith and Fulham,1502.00 
E01001962,Haringey 004A,E09000014,Haringey,1758.00 
E01001963,Haringey 009A,E09000014,Haringey,1761.00 
E01001964,Haringey 009B,E09000014,Haringey,1532.00 
E01001965,Haringey 009C,E09000014,Haringey,1681.00 
E01001966,Haringey 009D,E09000014,Haringey,1424.00 
E01001967,Haringey 014A,E09000014,Haringey,1570.00 
E01001968,Haringey 014B,E09000014,Haringey,1731.00 
E01001969,Haringey 001A,E09000014,Haringey,2109.00 
E01001970,Haringey 004B,E09000014,Haringey,2066.00 
E01001971,Haringey 001B,E09000014,Haringey,1988.00 
E01001972,Haringey 004C,E09000014,Haringey,1725.00 
E01001973,Haringey 004D,E09000014,Haringey,2549.00 
E01001974,Haringey 001C,E09000014,Haringey,2356.00 
E01001975,Haringey 001D,E09000014,Haringey,2108.00 
E01001976,Haringey 011A,E09000014,Haringey,1676.00 
E01001977,Haringey 011B,E09000014,Haringey,1568.00 
E01001978,Haringey 011C,E09000014,Haringey,1955.00 
E01001979,Haringey 011D,E09000014,Haringey,2410.00 
E01001980,Haringey 018A,E09000014,Haringey,1933.00 
E01001981,Haringey 018B,E09000014,Haringey,1785.00 
E01001982,Haringey 018C,E09000014,Haringey,1821.00 
E01001983,Haringey 018D,E09000014,Haringey,1549.00 
E01001984,Haringey 033A,E09000014,Haringey,1729.00 
E01001985,Haringey 033B,E09000014,Haringey,1716.00 
E01001986,Haringey 034A,E09000014,Haringey,1505.00 
E01001987,Haringey 033C,E09000014,Haringey,1780.00 
E01001988,Haringey 034B,E09000014,Haringey,1660.00 
E01001989,Haringey 033D,E09000014,Haringey,1668.00 
E01001990,Haringey 034C,E09000014,Haringey,2006.00 
E01001991,Haringey 017A,E09000014,Haringey,1780.00 
E01001992,Haringey 017B,E09000014,Haringey,1727.00 
E01001993,Haringey 017C,E09000014,Haringey,1565.00 
E01001994,Haringey 030A,E09000014,Haringey,1647.00 
E01001995,Haringey 017D,E09000014,Haringey,2503.00 
E01001996,Haringey 014C,E09000014,Haringey,1723.00 
E01001997,Haringey 014D,E09000014,Haringey,1590.00 
E01001998,Haringey 023A,E09000014,Haringey,2197.00 
E01001999,Haringey 023B,E09000014,Haringey,2270.00 
E01002000,Haringey 031A,E09000014,Haringey,1778.00 
E01002001,Haringey 031B,E09000014,Haringey,1627.00 
E01002002,Haringey 031C,E09000014,Haringey,1844.00 
E01002003,Haringey 023C,E09000014,Haringey,2516.00 
E01002004,Haringey 023D,E09000014,Haringey,1991.00 
E01002005,Haringey 035A,E09000014,Haringey,1508.00 
E01002006,Haringey 035B,E09000014,Haringey,1530.00 
E01002007,Haringey 035C,E09000014,Haringey,1529.00 
E01002008,Haringey 030B,E09000014,Haringey,1337.00 
E01002009,Haringey 035D,E09000014,Haringey,1536.00 
E01002010,Haringey 030C,E09000014,Haringey,1556.00 
E01002011,Haringey 030D,E09000014,Haringey,1569.00 
E01002013,Haringey 022A,E09000014,Haringey,1347.00 
E01002014,Haringey 020B,E09000014,Haringey,1688.00 
E01002015,Haringey 020C,E09000014,Haringey,1365.00 
E01002016,Haringey 028A,E09000014,Haringey,1741.00 
E01002017,Haringey 028B,E09000014,Haringey,1847.00 
E01002018,Haringey 020D,E09000014,Haringey,1431.00 
E01002019,Haringey 022B,E09000014,Haringey,1386.00 
E01002020,Haringey 021A,E09000014,Haringey,1579.00 
E01002021,Haringey 022C,E09000014,Haringey,1341.00 
E01002022,Haringey 021B,E09000014,Haringey,2118.00 
E01002023,Haringey 021C,E09000014,Haringey,1365.00 
E01002024,Haringey 022D,E09000014,Haringey,1267.00 
E01002025,Haringey 021D,E09000014,Haringey,1507.00 
E01002026,Haringey 016A,E09000014,Haringey,1804.00 
E01002027,Haringey 010A,E09000014,Haringey,1570.00 
E01002028,Haringey 010B,E09000014,Haringey,1800.00 
E01002029,Haringey 016B,E09000014,Haringey,1974.00 
E01002030,Haringey 016C,E09000014,Haringey,1814.00 
E01002031,Haringey 016D,E09000014,Haringey,2179.00 
E01002032,Haringey 010C,E09000014,Haringey,1876.00 
E01002033,Haringey 010D,E09000014,Haringey,1930.00 
E01002034,Haringey 037A,E09000014,Haringey,2555.00 
E01002036,Haringey 002A,E09000014,Haringey,1790.00 
E01002037,Haringey 002B,E09000014,Haringey,2158.00 
E01002038,Haringey 037B,E09000014,Haringey,1965.00 
E01002039,Haringey 002C,E09000014,Haringey,1665.00 
E01002040,Haringey 002D,E09000014,Haringey,2252.00 
E01002041,Haringey 037C,E09000014,Haringey,2002.00 
E01002042,Haringey 027A,E09000014,Haringey,1638.00 
E01002043,Haringey 026A,E09000014,Haringey,2171.00 
E01002044,Haringey 027B,E09000014,Haringey,1839.00 
E01002045,Haringey 026B,E09000014,Haringey,2375.00 
E01002046,Haringey 026C,E09000014,Haringey,1911.00 
E01002047,Haringey 027C,E09000014,Haringey,1773.00 
E01002048,Haringey 027D,E09000014,Haringey,2207.00 
E01002049,Haringey 026D,E09000014,Haringey,1923.00 
E01002050,Haringey 029A,E09000014,Haringey,1974.00 
E01002051,Haringey 029B,E09000014,Haringey,1850.00 
E01002052,Haringey 029C,E09000014,Haringey,2256.00 
E01002053,Haringey 032A,E09000014,Haringey,1876.00 
E01002054,Haringey 032B,E09000014,Haringey,1858.00 
E01002055,Haringey 029D,E09000014,Haringey,1811.00 
E01002056,Haringey 032C,E09000014,Haringey,2686.00 
E01002057,Haringey 032D,E09000014,Haringey,1827.00 
E01002058,Haringey 031D,E09000014,Haringey,1654.00 
E01002059,Haringey 028C,E09000014,Haringey,1550.00 
E01002060,Haringey 028D,E09000014,Haringey,1624.00 
E01002061,Haringey 036A,E09000014,Haringey,1620.00 
E01002062,Haringey 034D,E09000014,Haringey,1901.00 
E01002063,Haringey 036B,E09000014,Haringey,1501.00 
E01002064,Haringey 036C,E09000014,Haringey,1343.00 
E01002065,Haringey 036D,E09000014,Haringey,1660.00 
E01002066,Haringey 025A,E09000014,Haringey,2073.00 
E01002067,Haringey 024A,E09000014,Haringey,1720.00 
E01002068,Haringey 025B,E09000014,Haringey,2385.00 
E01002069,Haringey 024B,E09000014,Haringey,2163.00 
E01002070,Haringey 024C,E09000014,Haringey,2576.00 
E01002071,Haringey 025C,E09000014,Haringey,1673.00 
E01002072,Haringey 025D,E09000014,Haringey,2127.00 
E01002073,Haringey 024D,E09000014,Haringey,1792.00 
E01002074,Haringey 012A,E09000014,Haringey,2309.00 
E01002075,Haringey 015A,E09000014,Haringey,2301.00 
E01002076,Haringey 015B,E09000014,Haringey,2008.00 
E01002077,Haringey 012B,E09000014,Haringey,2293.00 
E01002078,Haringey 015C,E09000014,Haringey,2602.00 
E01002079,Haringey 012C,E09000014,Haringey,1893.00 
E01002080,Haringey 015D,E09000014,Haringey,3878.00 
E01002081,Haringey 012D,E09000014,Haringey,1951.00 
E01002082,Haringey 013A,E09000014,Haringey,1195.00 
E01002083,Haringey 019A,E09000014,Haringey,1477.00 
E01002084,Haringey 019B,E09000014,Haringey,1762.00 
E01002085,Haringey 019C,E09000014,Haringey,2326.00 
E01002086,Haringey 013B,E09000014,Haringey,1394.00 
E01002087,Haringey 019D,E09000014,Haringey,1721.00 
E01002088,Haringey 013C,E09000014,Haringey,2049.00 
E01002089,Haringey 013D,E09000014,Haringey,1518.00 
E01002090,Haringey 005A,E09000014,Haringey,1539.00 
E01002091,Haringey 006A,E09000014,Haringey,1826.00 
E01002092,Haringey 006B,E09000014,Haringey,1645.00 
E01002093,Haringey 005B,E09000014,Haringey,1784.00 
E01002094,Haringey 006C,E09000014,Haringey,1565.00 
E01002095,Haringey 006D,E09000014,Haringey,1576.00 
E01002096,Haringey 005C,E09000014,Haringey,1657.00 
E01002097,Haringey 005D,E09000014,Haringey,1624.00 
E01002098,Haringey 007A,E09000014,Haringey,1481.00 
E01002099,Haringey 008A,E09000014,Haringey,2182.00 
E01002100,Haringey 008B,E09000014,Haringey,1971.00 
E01002101,Haringey 007B,E09000014,Haringey,2211.00 
E01002102,Haringey 007C,E09000014,Haringey,1990.00 
E01002103,Haringey 008C,E09000014,Haringey,1925.00 
E01002104,Haringey 008D,E09000014,Haringey,1660.00 
E01002105,Haringey 007D,E09000014,Haringey,2535.00 
E01002106,Harrow 008A,E09000015,Harrow,2066.00 
E01002107,Harrow 012A,E09000015,Harrow,1775.00 
E01002108,Harrow 008B,E09000015,Harrow,1759.00 
E01002109,Harrow 008C,E09000015,Harrow,1801.00 
E01002110,Harrow 008D,E09000015,Harrow,1679.00 
E01002111,Harrow 008E,E09000015,Harrow,2332.00 
E01002112,Harrow 001A,E09000015,Harrow,2007.00 
E01002113,Harrow 002A,E09000015,Harrow,1533.00 
E01002114,Harrow 001B,E09000015,Harrow,2119.00 
E01002115,Harrow 002B,E09000015,Harrow,1466.00 
E01002116,Harrow 002C,E09000015,Harrow,1692.00 
E01002117,Harrow 002D,E09000015,Harrow,3029.00 
E01002118,Harrow 002E,E09000015,Harrow,1889.00 
E01002119,Harrow 007A,E09000015,Harrow,2249.00 
E01002120,Harrow 007B,E09000015,Harrow,1377.00 
E01002121,Harrow 007C,E09000015,Harrow,1867.00 
E01002122,Harrow 007D,E09000015,Harrow,1776.00 
E01002123,Harrow 007E,E09000015,Harrow,1775.00 
E01002124,Harrow 010A,E09000015,Harrow,1776.00 
E01002125,Harrow 010B,E09000015,Harrow,1769.00 
E01002126,Harrow 023A,E09000015,Harrow,3959.00 
E01002127,Harrow 023B,E09000015,Harrow,1730.00 
E01002128,Harrow 020A,E09000015,Harrow,2099.00 
E01002129,Harrow 023C,E09000015,Harrow,2931.00 
E01002130,Harrow 020B,E09000015,Harrow,2566.00 
E01002131,Harrow 023D,E09000015,Harrow,1601.00 
E01002132,Harrow 029A,E09000015,Harrow,2347.00 
E01002133,Harrow 027A,E09000015,Harrow,2181.00 
E01002134,Harrow 029B,E09000015,Harrow,1473.00 
E01002135,Harrow 029C,E09000015,Harrow,2011.00 
E01002136,Harrow 027B,E09000015,Harrow,1836.00 
E01002137,Harrow 029D,E09000015,Harrow,1799.00 
E01002138,Harrow 027C,E09000015,Harrow,1522.00 
E01002139,Harrow 006A,E09000015,Harrow,1376.00 
E01002140,Harrow 005A,E09000015,Harrow,1742.00 
E01002141,Harrow 005B,E09000015,Harrow,1773.00 
E01002142,Harrow 005C,E09000015,Harrow,1765.00 
E01002143,Harrow 005D,E09000015,Harrow,1646.00 
E01002144,Harrow 004A,E09000015,Harrow,1552.00 
E01002145,Harrow 005E,E09000015,Harrow,1648.00 
E01002146,Harrow 004B,E09000015,Harrow,1400.00 
E01002147,Harrow 004C,E09000015,Harrow,1304.00 
E01002148,Harrow 006B,E09000015,Harrow,1391.00 
E01002149,Harrow 004D,E09000015,Harrow,1287.00 
E01002150,Harrow 006C,E09000015,Harrow,1979.00 
E01002151,Harrow 006D,E09000015,Harrow,1528.00 
E01002152,Harrow 006E,E09000015,Harrow,1609.00 
E01002153,Harrow 019A,E09000015,Harrow,1753.00 
E01002154,Harrow 015A,E09000015,Harrow,2300.00 
E01002155,Harrow 019B,E09000015,Harrow,1650.00 
E01002156,Harrow 015B,E09000015,Harrow,1431.00 
E01002157,Harrow 019C,E09000015,Harrow,1778.00 
E01002158,Harrow 019D,E09000015,Harrow,1363.00 
E01002159,Harrow 021A,E09000015,Harrow,1867.00 
E01002160,Harrow 021B,E09000015,Harrow,2429.00 
E01002161,Harrow 021C,E09000015,Harrow,2099.00 
E01002162,Harrow 015C,E09000015,Harrow,1959.00 
E01002163,Harrow 015D,E09000015,Harrow,1592.00 
E01002164,Harrow 021D,E09000015,Harrow,1861.00 
E01002165,Harrow 017A,E09000015,Harrow,1814.00 
E01002166,Harrow 017B,E09000015,Harrow,1675.00 
E01002167,Harrow 017C,E09000015,Harrow,1620.00 
E01002168,Harrow 017D,E09000015,Harrow,1604.00 
E01002169,Harrow 017E,E09000015,Harrow,1654.00 
E01002170,Harrow 033A,E09000015,Harrow,1307.00 
E01002171,Harrow 033B,E09000015,Harrow,1741.00 
E01002172,Harrow 033C,E09000015,Harrow,1626.00 
E01002173,Harrow 033D,E09000015,Harrow,1787.00 
E01002174,Harrow 033E,E09000015,Harrow,1574.00 
E01002175,Harrow 033F,E09000015,Harrow,1448.00 
E01002176,Harrow 033G,E09000015,Harrow,1735.00 
E01002177,Harrow 033H,E09000015,Harrow,1395.00 
E01002178,Harrow 033I,E09000015,Harrow,1585.00 
E01002179,Harrow 013A,E09000015,Harrow,2733.00 
E01002180,Harrow 013B,E09000015,Harrow,2428.00 
E01002181,Harrow 020C,E09000015,Harrow,1916.00 
E01002182,Harrow 020D,E09000015,Harrow,2124.00 
E01002183,Harrow 013C,E09000015,Harrow,2224.00 
E01002184,Harrow 013D,E09000015,Harrow,1956.00 
E01002185,Harrow 009A,E09000015,Harrow,1721.00 
E01002186,Harrow 009B,E09000015,Harrow,1786.00 
E01002187,Harrow 009C,E09000015,Harrow,2008.00 
E01002188,Harrow 016A,E09000015,Harrow,1583.00 
E01002189,Harrow 016B,E09000015,Harrow,1782.00 
E01002190,Harrow 009D,E09000015,Harrow,1573.00 
E01002191,Harrow 022A,E09000015,Harrow,1937.00 
E01002192,Harrow 016C,E09000015,Harrow,1604.00 
E01002193,Harrow 016D,E09000015,Harrow,1973.00 
E01002194,Harrow 022B,E09000015,Harrow,1718.00 
E01002195,Harrow 022C,E09000015,Harrow,1669.00 
E01002196,Harrow 022D,E09000015,Harrow,1689.00 
E01002197,Harrow 012B,E09000015,Harrow,1372.00 
E01002198,Harrow 010C,E09000015,Harrow,1927.00 
E01002199,Harrow 012C,E09000015,Harrow,1527.00 
E01002200,Harrow 010D,E09000015,Harrow,1729.00 
E01002201,Harrow 012D,E09000015,Harrow,1698.00 
E01002202,Harrow 012E,E09000015,Harrow,2409.00 
E01002203,Harrow 010E,E09000015,Harrow,1885.00 
E01002204,Harrow 032A,E09000015,Harrow,1856.00 
E01002206,Harrow 032B,E09000015,Harrow,1300.00 
E01002207,Harrow 032C,E09000015,Harrow,1636.00 
